# {"t_start": 1564156370.304447, "env_id": null} 
r,l,t
10.0,1,14701.061757
10.0,1,14701.097602
10.0,1,14701.13027
10.0,1,14701.164527
10.0,1,14701.196085
10.0,1,14701.228402
10.0,1,14701.260182
10.0,1,14701.292305
10.0,1,14701.326403
10.0,1,14701.358345
10.0,1,14701.390759
10.0,1,14701.424738
10.0,1,14701.457077
10.0,1,14701.493027
10.0,1,14701.524963
10.0,1,14701.558037
10.0,1,14701.592627
10.0,1,14701.625392
10.0,1,14701.657708
10.0,1,14701.689809
10.0,1,14701.722929
10.0,1,14701.75515
10.0,1,14701.790308
16.656309,5057,14804.918959
10.0,1,14804.954369
0.377712,18111,15173.267488
9.871517,643,15186.135386
13.753794,2125,15228.600565
11.83875,3621,15300.969062
10.0,1,15301.003718
9.930806,1,15301.033129
10.713637,12557,15555.774693
9.664102,1,15555.808082
13.180762,1896,15593.895938
9.910034,1,15593.930407
10.0,1,15593.9651
10.0,2056,15635.314746
10.0,1,15635.347066
14.040478,15347,15946.551728
10.0,1,15946.586968
10.037359,1,15946.623139
6.834895,5536,16058.239742
10.0,1,16058.275957
10.0,1,16058.308453
10.0,1,16058.346379
10.0,1,16058.380883
10.0,1,16058.416386
10.0,1,16058.453589
10.0,1,16058.487837
10.0,1,16058.526574
10.0,1,16058.564661
10.0,1,16058.598407
10.0,1,16058.630899
10.0,1,16058.665025
10.0,1,16058.700102
10.0,1,16058.732671
10.206885,1,16058.765705
10.0,1,16058.798528
11.10926,16540,16393.304963
10.0,1,16393.345387
10.0,1,16393.384688
7.000977,3649,16466.290779
10.0,1,16466.325772
10.0,1,16466.358288
9.668714,1,16466.390507
10.0,1,16466.423046
10.0,1,16466.455473
-13.715793,10627,16681.788964
10.0,1,16681.823225
10.004306,1,16681.856714
10.0,1,16681.891923
4.422832,12225,16929.788907
10.0,1,16929.826788
9.823163,1,16929.861746
4.600681,9596,17123.518849
10.0,1,17123.552878
3.569755,9798,17321.611632
30.893721,15174,17627.695771
13.894436,1940,17667.381683
10.0,1,17667.4152
10.0,1,17667.448167
10.0,1,17667.481373
4.818525,6322,17798.746769
10.0,1,17798.78153
10.0,1,17798.814156
10.0,1,17798.846722
9.982107,1,17798.879707
10.560403,4753,17894.928925
10.07787,1,17894.96272
23.376791,9359,18084.944614
26.261118,27391,18637.387938
10.0,1,18637.421349
10.0,1,18637.453945
9.977034,1,18637.487257
10.0,1,18637.520633
10.0,1,18637.553931
10.0,1,18637.58695
-5.457311,30064,19238.131563
10.138048,1,19238.166286
13.291896,12300,19484.140931
10.012844,1,19484.179877
10.0,1,19484.215501
10.0,1,19484.249588
10.0,1,19484.283723
10.0,1,19484.318236
10.0,1,19484.356546
10.0,1,19484.389373
10.0,1,19484.42294
10.0,1,19484.456397
10.0,1,19484.48816
10.0,1,19484.523352
10.0,1,19484.557663
10.0,1,19484.590909
10.0,1,19484.624199
10.0,1,19484.657831
10.0,1,19484.693599
10.0,1,19484.726875
10.0,1,19484.760397
10.0,1,19484.794156
10.0,1,19484.827951
10.0,1,19484.863603
10.0,1,19484.897122
10.0,1,19484.930627
10.0,1,19484.964615
10.0,1,19484.998416
10.0,1,19485.033794
4.454503,1412,19513.620594
9.809616,1,19513.656157
27.650264,1945,19553.338508
9.909818,1,19553.376556
-1.120675,8652,19724.938538
10.0,1,19724.97284
10.155578,1,19725.011076
10.0,1,19725.043402
10.0,1,19725.078584
10.0,1,19725.110992
9.832764,379,19732.729131
10.0,1,19732.762753
10.072727,1,19732.795993
10.0,1,19732.828657
3.143954,3180,19798.135958
10.0,1,19798.169872
10.0,1,19798.20617
10.0,1,19798.243923
10.0,1,19798.281598
10.0,1,19798.314337
10.0,1,19798.350096
10.0,1,19798.384871
10.0,1,19798.415264
10.0,1,19798.448869
10.0,1,19798.483133
10.0,1,19798.518902
10.0,1,19798.558227
10.0,1,19798.592899
10.0,1,19798.626131
10.0,1,19798.658333
10.0,1,19798.692424
10.0,1,19798.726751
10.0,1,19798.760574
10.0,1,19798.793504
10.0,1,19798.826757
10.0,1,19798.861036
10.0,1,19798.897179
10.0,1,19798.930198
10.0,1,19798.962401
10.0,1,19798.994468
10.0,1,19799.026662
10.0,1,19799.061189
10.0,1,19799.093098
10.0,1,19799.125965
10.0,1,19799.158681
10.0,1,19799.191237
10.0,1,19799.229421
10.0,1,19799.264548
10.0,1,19799.297318
10.0,1,19799.331844
10.0,1,19799.366483
10.0,1,19799.403628
10.0,1,19799.439826
10.0,1,19799.471422
10.0,1,19799.503831
10.0,1,19799.538925
10.0,1,19799.575559
10.0,1,19799.609166
10.0,1,19799.640752
10.0,1,19799.673619
10.0,1,19799.705079
10.0,1,19799.738134
10.0,1,19799.771918
10.0,1,19799.807004
10.0,1,19799.838642
10.0,1,19799.870232
10.266269,1,19799.906194
10.0,1,19799.938236
10.0,1,19799.971564
10.0,1,19800.00511
10.0,1,19800.0393
19.406724,510,19810.182693
10.0,1,19810.219269
12.723711,2777,19866.16494
10.0,1,19866.199319
10.0,1,19866.234313
9.652674,1,19866.27117
10.0,1,19866.305543
10.0,1,19866.339101
10.0,1,19866.37185
10.0,1,19866.405062
10.537141,4536,19960.429407
10.28665,1,19960.462502
10.0,1,19960.490239
6.672987,22603,20417.596121
9.780411,1,20417.629754
10.0,1,20417.665951
10.0,1,20417.698647
10.0,1,20417.730807
10.0,1,20417.764959
10.0,1,20417.797718
10.0,1,20417.833322
17.857495,5117,20521.670183
10.0,1,20521.707471
6.23909,1478,20551.251701
12.79096,1994,20592.266061
10.0,1,20592.299704
10.0,1,20592.332341
10.0,1,20592.362459
10.0,1,20592.395422
10.0,1,20592.428267
10.0,1,20592.460817
10.0,1,20592.496969
10.0,1,20592.532764
10.0,1,20592.565684
10.0,1,20592.598497
10.0,1,20592.629908
10.0,1,20592.663512
10.0,1,20592.700422
10.0,1,20592.733656
10.0,1,20592.76722
10.0,1,20592.799883
10.0,1,20592.833308
10.0,1,20592.86781
10.0,1,20592.900121
10.0,1,20592.933575
10.0,1,20592.968413
10.0,1,20593.003564
12.730519,569,20604.321408
10.0,1,20604.359993
10.0,1,20604.391943
10.013508,1,20604.425635
-11.886581,31319,21239.072534
9.944483,1,21239.106661
23.86804,13813,21521.596911
10.93401,14992,21826.065611
10.0,1,21826.102781
10.0,1,21826.135838
4.555778,6416,21954.860207
13.544817,7513,22110.599531
10.0,1,22110.633986
10.313301,1,22110.667069
21.362857,21965,22551.419367
9.610424,1,22551.458185
13.615971,21915,22993.362554
3.873076,9558,23186.721147
10.0,1,23186.752565
10.0,1,23186.788427
10.0,1,23186.822813
10.0,1,23186.858402
13.305218,2095,23229.618096
9.897545,1,23229.65031
10.0,1,23229.681991
10.0,1,23229.714712
10.0,1,23229.748522
10.0,1,23229.781252
10.0,1,23229.814492
10.0,1,23229.847943
10.0,1,23229.884627
10.0,1,23229.919793
10.0,1,23229.951505
10.0,1,23229.987815
10.0,1,23230.023556
10.0,1,23230.059179
10.0,1,23230.092996
10.0,1,23230.126003
10.0,1,23230.159021
10.0,1,23230.195094
10.0,1,23230.22977
10.0,1,23230.2633
10.0,1,23230.29583
10.0,1,23230.327911
10.0,1,23230.363358
10.0,1,23230.398219
10.0,1,23230.430525
10.0,1,23230.46233
10.0,1,23230.493739
10.0,1,23230.529178
10.0,1,23230.566409
10.0,1,23230.600601
10.0,1,23230.633144
10.0,1,23230.66472
10.0,1,23230.699087
10.0,1,23230.732559
10.0,1,23230.766584
10.0,1,23230.799972
10.0,1,23230.834212
10.0,1,23230.865392
32.775928,12882,23491.885767
10.0,1,23491.919621
10.170462,1035,23512.350748
10.0,1,23512.384209
10.0,1,23512.419185
10.0,1,23512.454638
10.0,1,23512.48666
10.0,1,23512.512043
10.0,1,23512.543313
10.0,1,23512.574969
10.0,1,23512.608567
10.0,1,23512.641427
10.0,1,23512.668547
10.0,1,23512.701796
10.0,1,23512.731598
10.0,1,23512.765246
10.0,1,23512.798363
10.0,1,23512.831362
10.0,1,23512.864042
10.0,1,23512.896247
10.0,1,23512.930188
10.0,1,23512.964773
10.0,1,23512.997123
0.781948,6936,23653.253953
12.657554,1532,23684.7395
10.0,1,23684.77323
10.0,1,23684.806299
10.0,1,23684.838689
10.0,1,23684.871824
10.0,1,23684.908124
10.0,1,23684.940606
-3.943299,18396,24058.106211
10.0,1,24058.140583
10.0,1,24058.176568
7.453676,14194,24344.907417
10.0,1,24344.942417
10.0,1,24344.981607
10.0,1,24345.018616
-16.081351,19440,24735.292466
10.0,1,24735.326062
10.0,1,24735.35957
10.0,1,24735.391933
9.891218,1,24735.427111
10.0,1,24735.46015
9.185712,13314,25003.414991
10.137409,1,25003.450859
7.311566,13134,25267.743966
9.596485,1,25267.779937
0.011638,16525,25602.022133
