# {"t_start": 1564156370.2667232, "env_id": null} 
r,l,t
10.0,1,15801.196673
10.0,1,15801.231875
10.0,1,15801.263742
10.0,1,15801.298952
10.0,1,15801.333191
10.0,1,15801.364601
10.0,1,15801.401096
10.0,1,15801.433603
10.0,1,15801.469516
10.0,1,15801.505445
10.0,1,15801.541429
10.0,1,15801.574599
10.0,1,15801.60627
10.0,1,15801.641647
10.0,1,15801.677211
10.0,1,15801.713566
10.0,1,15801.752401
10.0,1,15801.788013
10.0,1,15801.81875
10.0,1,15801.851196
33.779461,25836,16325.199999
5.343404,4384,16414.044516
18.316366,15801,16733.937069
10.022864,1,16733.973968
7.697766,3163,16797.455492
10.0,1,16797.486237
10.0,1,16797.520918
10.0,1,16797.554253
10.0,1,16797.583751
10.0,1,16797.616667
10.0,1,16797.649552
10.0,1,16797.685152
10.0,1,16797.718272
10.0,1,16797.752046
10.0,1,16797.785658
10.0,1,16797.81907
31.117165,9004,16981.052502
0.667282,20883,17400.907735
10.0,1,17400.941401
10.106044,28151,17974.784962
10.0,1,17974.818459
7.141062,2256,18020.362373
7.542357,4713,18115.871449
10.226758,775,18131.740807
10.0,1,18131.774095
10.0,1,18131.809971
10.0,1,18131.835875
5.402222,3532,18203.332036
10.0,1,18203.367502
18.77928,14446,18494.240135
10.0,1,18494.275598
10.0,1,18494.314193
-1.526118,26433,19022.881203
10.0,1,19022.914662
10.0,1,19022.946342
10.426438,1,19022.983773
-9.258612,22164,19466.317085
10.0,1,19466.35069
10.0,1,19466.383024
7.462367,1660,19500.71726
10.0,1,19500.752205
10.0,1,19500.785078
10.0,1,19500.818337
10.0,1,19500.851383
10.0,1,19500.884462
10.0,1,19500.919197
10.0,1,19500.952623
10.0,1,19500.983823
10.0,1,19501.016908
10.0,1,19501.049688
10.0,1,19501.087605
10.0,1,19501.119732
10.0,1,19501.152199
10.0,1,19501.186628
10.0,1,19501.218248
10.0,1,19501.252154
10.0,1,19501.283203
10.0,1,19501.3163
10.0,1,19501.348408
10.0,1,19501.37918
10.0,1,19501.412262
10.0,1,19501.445985
14.091781,1806,19537.335543
10.0,1,19537.368599
9.710486,1,19537.401288
10.0,1,19537.43556
10.0,1,19537.468187
10.0,1,19537.499986
10.0,1,19537.532942
10.0,1,19537.564744
10.0,1,19537.599636
10.0,1,19537.632174
10.0,1,19537.665549
10.0,1,19537.699301
10.0,1,19537.732959
10.0,1,19537.767838
10.0,1,19537.799849
10.0,1,19537.833494
10.0,1,19537.867197
10.0,1,19537.901242
10.0,1,19537.936966
10.0,1,19537.969872
10.0,1,19538.003239
10.0,1,19538.036358
10.0,1,19538.069116
10.0,1,19538.104252
10.0,1,19538.137376
10.0,1,19538.169875
10.0,1,19538.202249
10.0,1,19538.234879
10.0,1,19538.271608
10.0,1,19538.30539
10.0,1,19538.337801
10.0,1,19538.369358
10.0,1,19538.401306
10.0,1,19538.433895
10.0,1,19538.469521
10.0,1,19538.505375
10.0,1,19538.54296
10.0,1,19538.57877
10.0,1,19538.61214
10.0,1,19538.642779
10.0,1,19538.672836
10.0,1,19538.708371
10.0,1,19538.739578
10.0,1,19538.772513
10.0,1,19538.804767
10.0,1,19538.838157
10.0,1,19538.870131
10.0,1,19538.902972
10.0,1,19538.935956
10.0,1,19538.967779
10.0,1,19539.00212
10.0,1,19539.037322
10.0,1,19539.071836
10.0,1,19539.107833
10.0,1,19539.140452
10.0,1,19539.174753
10.0,1,19539.207006
10.0,1,19539.2397
10.0,1,19539.275935
10.0,1,19539.307822
10.0,1,19539.338781
10.0,1,19539.370909
10.0,1,19539.406851
10.0,1,19539.443267
10.0,1,19539.478118
10.0,1,19539.513423
10.0,1,19539.548519
9.782541,6645,19671.356074
-0.644837,14143,19960.255704
-8.067508,30001,20567.277337
5.074288,3324,20634.570759
6.241467,4077,20718.454901
9.704706,1,20718.4883
11.307702,2690,20772.042644
10.0,1,20772.073413
-7.944523,11554,21004.112497
10.0,1,21004.148006
33.388722,5870,21124.840758
11.879632,5203,21230.696291
9.81299,1,21230.729566
-1.813991,10117,21436.465383
10.0,1,21436.503235
11.259173,15040,21743.371041
10.0,1,21743.404749
10.0,1,21743.438177
10.0,1,21743.472555
10.0,1,21743.508158
10.0,1,21743.540229
10.0,1,21743.574855
9.88008,273,21748.851623
10.011482,50,21749.866338
10.0,1,21749.899464
16.133184,6109,21874.273131
10.0,1,21874.3086
20.745254,4122,21956.809047
10.0,1,21956.84533
10.0,1,21956.878669
10.0,1,21956.912107
10.0,1,21956.945937
10.0,1,21956.979285
10.0,1,21957.014379
10.0,1,21957.047203
10.0,1,21957.080289
10.0,1,21957.113866
10.0,1,21957.147221
10.0,1,21957.182272
10.0,1,21957.215941
10.0,1,21957.249073
10.0,1,21957.281416
10.0,1,21957.313284
10.0,1,21957.346824
10.0,1,21957.380535
10.0,1,21957.413672
10.0,1,21957.447683
10.0,1,21957.480006
10.0,1,21957.513401
10.0,1,21957.545583
10.0,1,21957.577526
10.0,1,21957.610571
10.0,1,21957.642575
10.0,1,21957.677543
10.0,1,21957.706434
10.0,1,21957.738911
10.0,1,21957.77179
10.0,1,21957.804399
10.0,1,21957.838782
10.0,1,21957.870862
10.0,1,21957.901917
10.0,1,21957.933582
10.0,1,21957.968369
10.0,1,21958.00164
10.0,1,21958.033054
10.0,1,21958.065255
10.0,1,21958.097179
10.0,1,21958.128141
10.0,1,21958.16213
10.0,1,21958.194166
10.0,1,21958.224967
10.0,1,21958.259331
10.0,1,21958.2928
10.0,1,21958.325889
10.0,1,21958.359725
10.0,1,21958.392751
10.0,1,21958.42484
10.0,1,21958.456497
10.0,1,21958.490908
10.0,1,21958.523356
10.0,1,21958.555446
10.0,1,21958.58696
10.0,1,21958.618739
10.0,1,21958.651638
10.0,1,21958.68363
10.0,1,21958.715401
10.0,1,21958.746888
10.0,1,21958.780269
10.0,1,21958.812207
10.0,1,21958.843882
10.0,1,21958.87496
10.0,1,21958.905031
10.0,1,21958.938077
10.0,1,21958.969863
10.0,1,21959.004368
10.0,1,21959.034391
10.0,1,21959.065257
10.0,1,21959.09889
10.0,1,21959.130229
10.0,1,21959.162111
10.0,1,21959.193193
10.0,1,21959.225361
10.0,1,21959.260345
10.0,1,21959.294203
10.0,1,21959.324888
10.0,1,21959.357203
10.0,1,21959.388549
10.0,1,21959.419894
10.0,1,21959.452546
10.0,1,21959.483302
10.0,1,21959.513817
10.0,1,21959.546663
10.0,1,21959.58
10.0,1,21959.613292
10.0,1,21959.644072
10.0,1,21959.675332
10.0,1,21959.707741
10.0,1,21959.73984
10.0,1,21959.774154
10.0,1,21959.806609
10.0,1,21959.839329
10.0,1,21959.871735
10.0,1,21959.904966
10.0,1,21959.939392
10.0,1,21959.971858
10.0,1,21960.004199
10.0,1,21960.035595
10.0,1,21960.068519
10.0,1,21960.102433
10.0,1,21960.132235
10.0,1,21960.162625
10.0,1,21960.19369
10.0,1,21960.225556
10.0,1,21960.259685
10.0,1,21960.290682
10.0,1,21960.32433
10.0,1,21960.357028
10.0,1,21960.390679
10.0,1,21960.427358
10.0,1,21960.462565
10.0,1,21960.495297
10.0,1,21960.528171
10.0,1,21960.558716
10.0,1,21960.596412
10.0,1,21960.625726
10.0,1,21960.656121
10.0,1,21960.689403
10.0,1,21960.723053
10.0,1,21960.756
10.0,1,21960.787668
10.210005,1,21960.823785
10.0,1,21960.86033
9.774878,1,21960.894401
10.0,1,21960.928926
10.0,1,21960.960999
10.0,1,21960.992513
10.0,1,21961.023986
10.0,1,21961.056029
10.0,1,21961.090175
10.0,1,21961.125626
10.0,1,21961.160725
10.0,1,21961.192927
10.0,1,21961.223135
10.0,1,21961.255719
10.0,1,21961.290893
10.0,1,21961.325975
10.0,1,21961.358737
10.0,1,21961.390163
10.0,1,21961.424869
10.0,1,21961.456326
10.0,1,21961.490357
10.0,1,21961.524557
10.0,1,21961.558366
10.0,1,21961.592634
10.0,1,21961.624798
10.0,1,21961.656664
10.0,1,21961.689056
10.0,1,21961.723785
10.0,1,21961.757883
10.0,1,21961.794218
10.0,1,21961.825415
10.0,1,21961.85552
10.0,1,21961.891205
10.0,1,21961.927263
10.0,1,21961.961178
10.0,1,21961.992301
10.0,1,21962.028971
10.0,1,21962.060255
10.0,1,21962.092324
10.0,1,21962.1245
10.0,1,21962.156942
10.0,1,21962.188788
10.0,1,21962.22066
10.0,1,21962.2531
10.0,1,21962.284093
10.0,1,21962.316476
10.0,1,21962.353343
10.0,1,21962.382937
10.0,1,21962.415554
10.0,1,21962.44523
10.0,1,21962.477165
10.0,1,21962.507871
10.0,1,21962.540289
10.0,1,21962.573581
10.0,1,21962.603853
10.0,1,21962.635696
10.0,1,21962.668123
10.0,1,21962.699537
10.0,1,21962.733946
10.0,1,21962.766189
10.0,1,21962.798726
10.0,1,21962.832061
10.0,1,21962.864456
10.0,1,21962.899754
10.0,1,21962.932746
12.296437,8212,22130.283742
10.0,1,22130.316839
-13.98852,22561,22582.760157
10.0,1,22582.794228
10.0,1,22582.822765
15.195351,5419,22691.57882
10.03767,1,22691.613217
-5.784666,10736,22908.485886
10.24507,1,22908.519749
10.0,1,22908.555031
10.0,1,22908.588491
10.0,1,22908.622275
10.0,1,22908.656055
10.0,1,22908.689161
10.0,1,22908.724676
10.0,1,22908.757983
10.0,1,22908.791091
10.0,1,22908.824333
10.0,1,22908.857622
10.0,1,22908.893434
10.0,1,22908.927427
10.0,1,22908.959625
10.0,1,22908.9917
10.0,1,22909.024242
10.0,1,22909.060168
10.0,1,22909.092519
10.0,1,22909.124607
10.0,1,22909.160018
10.0,1,22909.194669
10.0,1,22909.227087
10.0,1,22909.259446
10.0,1,22909.292924
10.0,1,22909.324839
10.0,1,22909.359759
10.0,1,22909.394295
10.0,1,22909.429887
10.0,1,22909.461273
10.0,1,22909.496086
10.0,1,22909.528139
10.0,1,22909.562457
10.0,1,22909.593516
10.0,1,22909.62635
10.0,1,22909.656588
10.0,1,22909.688023
10.0,1,22909.721744
10.0,1,22909.750288
10.0,1,22909.785042
10.0,1,22909.816315
10.0,1,22909.848529
10.0,1,22909.882186
10.0,1,22909.914772
10.0,1,22909.946648
10.0,1,22909.980111
10.0,1,22910.012601
10.0,1,22910.04706
10.0,1,22910.079474
10.0,1,22910.111711
10.0,1,22910.143701
10.0,1,22910.176367
10.0,1,22910.210198
10.0,1,22910.241819
10.0,1,22910.274292
10.0,1,22910.306847
10.0,1,22910.338773
10.0,1,22910.372883
10.0,1,22910.405039
10.0,1,22910.437188
10.0,1,22910.469586
10.0,1,22910.50151
10.0,1,22910.535452
7.685091,7620,23064.464644
10.101866,1,23064.49733
10.0,1,23064.529075
10.0,1,23064.562006
10.0,1,23064.591809
10.0,1,23064.621809
10.0,1,23064.65492
10.0,1,23064.68846
10.0,1,23064.721443
10.0,1,23064.754321
10.0,1,23064.790281
10.0,1,23064.8235
10.0,1,23064.856849
10.0,1,23064.890483
10.0,1,23064.923663
10.0,1,23064.958568
10.0,1,23064.991606
10.0,1,23065.025251
10.103734,1,23065.058629
10.0,1,23065.091683
10.0,1,23065.127259
10.0,1,23065.16104
10.0,1,23065.193923
10.0,1,23065.2265
10.0,1,23065.258521
10.0,1,23065.293162
10.0,1,23065.325748
10.0,1,23065.357
10.0,1,23065.388873
10.0,1,23065.419358
10.0,1,23065.45278
10.0,1,23065.484368
10.0,1,23065.519365
10.0,1,23065.549194
10.0,1,23065.581847
10.0,1,23065.616479
10.0,1,23065.648599
10.0,1,23065.67995
10.0,1,23065.711003
10.0,1,23065.743586
10.0,1,23065.778186
10.0,1,23065.811327
10.0,1,23065.843625
10.0,1,23065.876522
10.0,1,23065.90954
10.0,1,23065.94681
10.0,1,23065.981777
10.0,1,23066.014313
10.0,1,23066.046904
10.0,1,23066.07955
10.0,1,23066.116012
10.0,1,23066.148096
10.0,1,23066.178726
10.0,1,23066.213244
10.0,1,23066.243768
10.0,1,23066.276427
10.0,1,23066.308475
10.0,1,23066.338725
5.758047,11396,23297.262623
9.274264,807,23314.097412
10.0,1,23314.135779
10.0,1,23314.168348
10.0,1,23314.202808
10.32074,1,23314.236694
10.0,1,23314.274884
17.442472,3308,23380.816313
9.903279,1,23380.85002
10.0,1,23380.885343
10.0,1,23380.917904
10.0,1,23380.953416
10.0,1,23380.98743
10.0,1,23381.021564
10.0,1,23381.055842
10.0,1,23381.087844
10.0,1,23381.121198
10.0,1,23381.152319
10.0,1,23381.184954
10.0,1,23381.221926
10.0,1,23381.255432
10.0,1,23381.291743
10.0,1,23381.32226
10.0,1,23381.358982
10.0,1,23381.393968
10.0,1,23381.426347
10.0,1,23381.455896
10.0,1,23381.487991
10.0,1,23381.519631
10.0,1,23381.556457
10.0,1,23381.588698
10.0,1,23381.620243
10.0,1,23381.65524
10.0,1,23381.686908
10.0,1,23381.718969
10.0,1,23381.75128
10.0,1,23381.78369
10.0,1,23381.815445
10.0,1,23381.845458
10.0,1,23381.878142
10.0,1,23381.909281
10.0,1,23381.940274
10.0,1,23381.971762
10.0,1,23382.003337
10.0,1,23382.036348
10.0,1,23382.070975
10.0,1,23382.103058
10.0,1,23382.13508
10.0,1,23382.167794
10.0,1,23382.201971
10.0,1,23382.234767
10.0,1,23382.265122
10.0,1,23382.295771
10.0,1,23382.329883
10.0,1,23382.365541
10.0,1,23382.397941
10.0,1,23382.428089
10.0,1,23382.459898
10.0,1,23382.492994
10.0,1,23382.529101
10.0,1,23382.564746
10.0,1,23382.593711
10.0,1,23382.625035
10.0,1,23382.65726
10.0,1,23382.691051
9.991822,810,23398.728195
10.018181,1,23398.761957
10.0,1,23398.793633
10.0,1,23398.828079
10.0,1,23398.861873
10.201255,1,23398.892537
10.0,1,23398.926109
10.0,1,23398.9609
10.0,1,23398.995052
10.0,1,23399.029529
10.0,1,23399.063912
10.0,1,23399.0979
10.0,1,23399.130978
10.0,1,23399.163992
10.0,1,23399.194593
10.0,1,23399.230991
10.0,1,23399.265038
10.0,1,23399.298866
10.003932,1,23399.33223
10.0,1,23399.365525
10.0,1,23399.401204
10.0,1,23399.434662
4.035156,9545,23590.939449
10.0,1,23590.972733
23.246622,11191,23816.829637
9.864972,241,23821.627469
9.766075,1,23821.663425
4.416869,5714,23939.829777
10.0,1,23939.86112
10.0,1,23939.894055
10.0,1,23939.927706
10.0,1,23939.960231
10.0,1,23939.993566
10.0,1,23940.030728
10.0,1,23940.062942
10.0,1,23940.096165
10.0,1,23940.128695
10.0,1,23940.161428
10.0,1,23940.195075
10.0,1,23940.227865
10.0,1,23940.262761
10.0,1,23940.29865
10.0,1,23940.330303
10.0,1,23940.364987
10.0,1,23940.401304
10.0,1,23940.435624
10.0,1,23940.468315
10.0,1,23940.501048
10.0,1,23940.535535
10.0,1,23940.569336
10.0,1,23940.600072
10.0,1,23940.631795
10.0,1,23940.663807
10.0,1,23940.699652
10.0,1,23940.733134
10.0,1,23940.763688
10.0,1,23940.796539
10.0,1,23940.832235
10.0,1,23940.870359
10.0,1,23940.900439
10.0,1,23940.932742
10.0,1,23940.966668
10.0,1,23940.999489
10.0,1,23941.033498
10.0,1,23941.065756
10.0,1,23941.097668
10.0,1,23941.129324
10.0,1,23941.16011
10.0,1,23941.197599
10.0,1,23941.229511
10.0,1,23941.261173
10.0,1,23941.29559
10.0,1,23941.327374
10.0,1,23941.360796
10.0,1,23941.392242
10.0,1,23941.422388
10.0,1,23941.453792
10.0,1,23941.483686
10.0,1,23941.51772
10.0,1,23941.550006
10.0,1,23941.581716
10.0,1,23941.613966
10.0,1,23941.646744
10.0,1,23941.681138
10.0,1,23941.713618
10.0,1,23941.746561
10.0,1,23941.781567
10.0,1,23941.813557
10.0,1,23941.847963
10.0,1,23941.881181
10.0,1,23941.91194
10.0,1,23941.947932
10.0,1,23941.980064
10.0,1,23942.013828
10.0,1,23942.045798
10.0,1,23942.078985
10.0,1,23942.111129
10.0,1,23942.14193
10.0,1,23942.175251
10.0,1,23942.209982
10.0,1,23942.242724
10.0,1,23942.27372
10.0,1,23942.308479
10.0,1,23942.342475
8.718351,26803,24481.557011
10.0,1,24481.591569
10.0,1,24481.627502
10.0,1,24481.665692
10.0,1,24481.697027
10.0,1,24481.734994
10.0,1,24481.771244
10.0,1,24481.810212
10.0,1,24481.842377
10.0,1,24481.877322
10.0,1,24481.911522
10.0,1,24481.944688
10.0,1,24481.978654
10.0,1,24482.010116
10.432375,1,24482.043901
10.0,1,24482.076635
10.0,1,24482.11371
10.0,1,24482.148934
10.0,1,24482.180324
10.0,1,24482.212451
10.0,1,24482.243169
10.0,1,24482.273836
10.0,1,24482.306662
10.0,1,24482.337857
10.0,1,24482.370231
10.0,1,24482.402217
10.0,1,24482.434437
10.0,1,24482.468549
10.0,1,24482.500011
10.0,1,24482.530797
10.0,1,24482.562496
10.0,1,24482.594819
10.0,1,24482.629807
10.0,1,24482.660553
10.0,1,24482.692502
10.0,1,24482.724693
10.0,1,24482.754407
10.0,1,24482.787367
10.0,1,24482.819049
10.0,1,24482.851605
10.0,1,24482.884232
10.0,1,24482.916147
10.0,1,24482.950897
10.0,1,24482.982944
10.0,1,24483.015118
10.0,1,24483.049841
10.0,1,24483.083017
10.0,1,24483.117472
10.0,1,24483.150438
10.0,1,24483.182333
10.0,1,24483.215811
10.0,1,24483.248312
10.0,1,24483.28244
10.0,1,24483.314639
10.0,1,24483.346645
10.0,1,24483.378824
10.0,1,24483.410481
10.0,1,24483.445232
10.0,1,24483.477366
10.0,1,24483.509494
10.0,1,24483.541619
10.0,1,24483.573869
10.0,1,24483.60806
10.0,1,24483.640302
10.0,1,24483.672559
10.0,1,24483.704981
10.0,1,24483.737441
10.0,1,24483.772252
10.0,1,24483.804212
10.0,1,24483.83689
10.0,1,24483.870171
10.0,1,24483.901873
10.0,1,24483.935789
10.0,1,24483.970106
10.0,1,24484.002335
10.0,1,24484.034022
10.0,1,24484.0675
10.0,1,24484.101926
10.0,1,24484.135001
10.0,1,24484.165162
10.0,1,24484.19734
10.0,1,24484.230296
10.0,1,24484.264157
10.0,1,24484.296655
10.0,1,24484.326054
10.0,1,24484.358776
10.0,1,24484.39114
10.0,1,24484.425936
10.0,1,24484.458097
10.0,1,24484.490502
10.0,1,24484.522642
10.0,1,24484.555417
10.0,1,24484.588208
10.0,1,24484.618532
10.0,1,24484.650858
10.0,1,24484.683918
10.0,1,24484.718243
10.0,1,24484.75249
10.0,1,24484.787813
10.0,1,24484.819789
10.0,1,24484.854311
10.0,1,24484.88516
10.0,1,24484.922054
10.0,1,24484.95374
10.0,1,24484.98308
10.0,1,24485.013661
10.0,1,24485.047277
10.0,1,24485.083373
10.0,1,24485.114477
10.0,1,24485.147743
10.0,1,24485.179759
10.0,1,24485.211305
10.0,1,24485.246463
10.0,1,24485.278025
10.0,1,24485.310157
10.0,1,24485.344692
10.0,1,24485.375789
10.0,1,24485.412818
10.0,1,24485.445671
10.0,1,24485.480288
10.0,1,24485.5114
10.0,1,24485.545914
10.0,1,24485.581011
10.0,1,24485.613327
10.0,1,24485.647903
10.0,1,24485.681765
10.0,1,24485.716547
10.0,1,24485.749849
10.0,1,24485.783086
10.0,1,24485.816191
10.0,1,24485.849503
10.0,1,24485.882334
10.0,1,24485.917273
10.0,1,24485.950595
10.0,1,24485.98349
10.0,1,24486.016077
10.0,1,24486.049681
10.0,1,24486.086935
10.0,1,24486.118353
10.0,1,24486.151371
10.0,1,24486.183516
10.0,1,24486.216269
10.0,1,24486.250448
10.0,1,24486.280266
10.0,1,24486.310096
10.0,1,24486.340132
10.0,1,24486.373651
10.0,1,24486.408823
10.0,1,24486.440632
10.0,1,24486.473348
10.0,1,24486.50377
10.0,1,24486.535149
10.0,1,24486.567986
10.0,1,24486.599222
10.0,1,24486.629919
10.0,1,24486.661607
10.0,1,24486.695765
10.0,1,24486.732076
10.0,1,24486.762292
10.0,1,24486.793489
10.0,1,24486.823655
10.0,1,24486.855794
10.0,1,24486.889826
10.0,1,24486.921937
10.0,1,24486.953907
10.0,1,24486.985946
10.0,1,24487.016889
10.0,1,24487.055228
10.0,1,24487.087596
10.0,1,24487.116989
10.0,1,24487.147403
10.0,1,24487.177087
24.674126,5235,24590.526915
13.342787,7322,24737.782225
10.0,1,24737.816659
10.064708,1,24737.849706
16.535877,26750,25276.376715
-3.62742,18254,25645.772613
10.0,1,25645.806641
9.684077,1,25645.840379
30.842896,19020,26028.608847
10.0,1,26028.646633
10.107787,1,26028.680346
10.0,1,26028.71436
10.0,1,26028.74988
10.0,1,26028.787677
10.0,1,26028.826075
10.0,1,26028.861839
10.0,1,26028.901808
10.0,1,26028.939661
10.0,1,26028.975926
10.0,1,26029.014502
10.0,1,26029.047911
10.0,1,26029.083973
10.0,1,26029.116865
10.0,1,26029.150822
10.0,1,26029.190212
10.0,1,26029.223545
10.0,1,26029.25919
10.0,1,26029.292315
10.0,1,26029.325583
10.0,1,26029.361195
10.0,1,26029.398575
10.0,1,26029.431293
10.0,1,26029.466966
10.0,1,26029.503239
10.0,1,26029.539758
10.0,1,26029.576422
10.0,1,26029.609655
10.0,1,26029.642936
10.0,1,26029.676165
10.0,1,26029.711682
10.0,1,26029.744844
10.0,1,26029.780489
10.0,1,26029.814063
10.0,1,26029.848162
10.0,1,26029.882998
10.0,1,26029.915625
10.0,1,26029.948406
10.0,1,26029.981106
10.0,1,26030.014529
10.0,1,26030.049279
10.0,1,26030.081933
10.0,1,26030.114406
10.0,1,26030.149103
10.0,1,26030.181432
10.0,1,26030.214693
10.0,1,26030.244677
10.0,1,26030.276926
10.0,1,26030.308792
10.0,1,26030.340583
10.0,1,26030.37437
10.0,1,26030.408683
10.0,1,26030.443497
10.0,1,26030.480517
10.0,1,26030.513136
10.0,1,26030.550182
10.0,1,26030.583666
10.0,1,26030.614657
10.0,1,26030.647672
10.0,1,26030.683068
10.0,1,26030.716445
10.0,1,26030.751278
10.0,1,26030.785351
10.0,1,26030.820775
10.0,1,26030.852676
10.0,1,26030.886275
10.0,1,26030.919586
10.0,1,26030.952225
10.0,1,26030.984323
10.0,1,26031.017858
10.0,1,26031.053862
10.0,1,26031.088976
12.733365,5860,26147.863254
10.0,1,26147.899561
